open_time,open,high,low,close,volume,rsi,stoch_k,williams_r,roc,tsi,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,adx,cci,ichimoku_a,ichimoku_b,bollinger_hband,bollinger_lband,atr,keltner_hband,keltner_lband,obv,typical_price,money_flow,positive_flow,negative_flow,mfi,cmf,macd,macd_signal,rolling_std_10,rolling_std_20,bb_width,ema_diff,rolling_mean_5,rolling_std_5,time_index,close_next
2024-12-15 22:00:00,102859.05,103385.8,102621.5,103168.01,457.22167,58.57320004000021,64.473989077067,-35.52601092293299,0.0013589509647862208,23.60290004647916,103026.3615,102933.48753549776,102361.3902,102441.75225149642,,,39.76943902737775,-20.31026444976677,102896.7825,102049.705,103422.44919495033,102630.27380504967,378.7062532797395,103421.0295,102635.54449999999,5031.971600000001,103058.43666666666,47120550.52032257,47120550.52032257,0.0,61.170406192924574,-0.06040154520913145,206.27145057923917,267.39204871744886,193.9174684154191,203.18870027316984,792.175389900658,206.27145057923917,103022.996,220.5605239610535,55,103277.32
2024-12-15 22:30:00,103168.01,103333.0,103060.54,103277.32,295.31319,60.6587039448361,76.53445137088413,-23.465548629115865,0.0010984451940601048,23.47136785337913,103042.9005,102966.23348449796,102405.44300000001,102474.51961418283,,,38.706887790855525,52.31540433856459,102928.52,102125.0,103451.69512738528,102634.10587261473,371.11723518832997,103413.14716666666,102665.15116666668,5327.284790000001,103223.62,30483296.5055478,30483296.5055478,0.0,68.77609086432145,0.009671460355479984,210.06890798152017,255.92742057026314,199.31575538153646,209.70721907299952,817.5892547705444,210.06890798152017,103033.84400000001,233.79824278633023,56,104788.22
2024-12-15 23:00:00,103277.31,105250.0,103246.07,104788.22,4078.408975,77.51102650208387,82.4318052120982,-17.568194787901803,0.015441484711333109,30.866203049932594,103147.703,103139.75600978387,102477.6078,102565.25296264625,,,40.61788106456218,410.4686735740926,103817.27,103072.765,103989.01414698668,102306.39185301331,487.74671838916305,103576.93333333333,102668.63833333334,9405.693765,104428.09666666668,425900486.68750095,425900486.68750095,0.0,83.27510400771396,0.23353172993512145,331.17781155330886,270.97749876687226,558.8469717999611,431.58351208813394,1682.6222939733707,331.17781155330886,103362.522,828.2538246334829,57,104463.99
2024-12-15 23:30:00,104788.22,104951.72,104235.29,104463.99,1273.97116,70.52900743729441,70.0966330606812,-29.903366939318804,0.01220873221968155,33.23752503290297,103231.67,103265.8735326616,102544.535,102639.71323862091,,,42.39237481871835,244.36671982129724,103837.3775,103072.765,104231.55170040262,102231.78829959738,504.08123850422334,103678.853,102747.77599999998,8131.722605,104550.33333333333,133194109.43505333,133194109.43505333,0.0,84.3523055466105,0.16523945928123954,396.42509712604806,296.06701843870746,666.1847148451606,512.9284896295932,1999.763400805241,396.42509712604806,103711.32,856.7547202379488,58,105246.7
2024-12-16 00:00:00,104463.99,105272.23,104324.5,105246.7,1000.14735,76.12099438568686,99.03686908889253,-0.9631309111074638,0.018093121924464217,37.67122431427592,103349.16750000001,103454.5236724081,102621.70899999999,102741.94801357696,,,44.27400973965448,195.98981008393025,103877.0625,103157.695,104666.04853626525,102032.28646373477,535.7704357539213,103811.13283333334,102821.74883333333,9131.869955,104947.81,104963274.0598035,104963274.0598035,0.0,87.85482557128104,0.23331300968680477,505.46550494369876,337.9467157397057,878.8698621803424,675.5457177398046,2633.762072530488,505.46550494369876,104188.848,925.6071366243932,59,105444.95
2024-12-16 00:30:00,105246.7,106648.0,105203.48,105444.95,3439.066976,77.29607928338075,70.12169377871594,-29.878306221284067,0.021229417658284788,41.29523645874007,103471.69649999999,103644.08808455971,102702.20799999998,102847.9480914759,,,46.70171575642416,193.92078268530264,104597.6275,103846.725,105061.4785116516,101881.91448834838,600.6811189143557,104008.89283333333,102913.15783333333,12570.936931,105765.47666666667,363734558.0052319,363734558.0052319,0.0,90.94497652756691,-0.0008611997958956718,600.9505480493535,390.5474822016353,1037.701561028035,815.5409642444675,3179.5640233032173,600.9505480493535,104644.236,855.246330731684,60,105107.36
2024-12-16 01:00:00,105444.95,105591.58,104979.39,105107.36,1039.48988,70.8980211515221,61.73748913448406,-38.26251086551594,0.018254444645519285,41.52837738814835,103581.89249999999,103783.44731460164,102773.7504,102936.55248004547,,,48.30996958358725,112.4402065605973,104597.6275,103942.57,105299.25388829164,101864.53111170833,601.5031818490448,104140.95116666667,103014.39616666667,11531.447051,105226.11,109381476.45676681,0.0,109381476.45676681,85.18093141834484,-0.042049839094889595,641.982071302511,440.83440002181044,1084.5398013412735,880.9878035470692,3434.7227765833086,641.982071302511,105010.24399999999,387.94340854050563,61,105531.99
2024-12-16 01:30:00,105107.37,105542.72,105100.0,105531.99,430.36314,73.83206106339162,72.28337265615312,-27.716627343846884,0.023143767845659413,42.832999665424566,103723.29149999999,103949.97518940148,102855.54180000002,103038.33434357311,,,49.80334813738154,101.84521401414689,104597.6275,103942.57,105587.64016490444,101858.94283509554,590.1615260026846,104279.08816666667,103135.82716666666,11961.810190999999,105391.57,45356646.9947298,45356646.9947298,0.0,85.45624810852391,0.007077299935019767,700.6868593635008,492.8048918901486,1131.695800351574,956.390685465414,3728.6973298088997,700.6868593635008,105158.99799999999,422.57715930943374,62,104610.11
2024-12-16 02:00:00,105532.0,105640.0,104522.25,104610.11,942.40281,59.74833139137462,49.38805414131381,-50.61194585868619,0.018400603582554576,38.108234008543874,103796.6345,104012.84517136324,102916.04219999998,103099.97260460946,,,49.59787823982721,59.14085855093975,104597.6275,103942.57,105679.26004529014,101914.00895470986,627.8464170024928,104399.84183333334,103209.05183333333,11019.407380999999,104924.12,98880785.5247772,0.0,98880785.5247772,79.46546031450916,-0.058729028362893176,665.1553188487305,527.2749772818651,995.4044920137654,965.7665272750986,3765.2510905802774,665.1553188487305,105188.222,363.40663446067333,63,104585.32
2024-12-16 02:30:00,104610.11,104831.64,104446.28,104585.32,777.53881,59.4200904016148,48.772382962871156,-51.227617037128844,0.016782770521138524,34.61821937445576,103869.54650000001,104067.36658361436,102965.05900000001,103158.22152207576,,,49.21490468733182,32.65786995798263,104735.04749999999,104036.005,105755.74866909298,101983.34433090704,610.525958645172,104463.9755,103287.8605,10241.868570999999,104621.08,81346950.0441148,0.0,81346950.0441148,76.0866177506963,-0.05547932965872942,627.7595498545561,547.3718917964032,823.7775867315122,967.6012965727227,3772.4043381859374,627.7595498545561,105055.946,447.44943069583877,64,104925.37
2024-12-16 03:00:00,104585.32,104989.58,104511.35,104925.37,561.31774,62.46616742405326,57.21768285111127,-42.78231714888873,0.017033962368761424,32.941745813742095,103964.41500000001,104149.08119469871,103025.00640000001,103227.52146238652,,,49.01615784009562,40.2792712901518,104781.43,104091.005,105862.59071468504,102066.23928531498,601.0762473133736,104564.135,103361.836,10803.186311,104808.76666666666,58831020.03752066,58831020.03752066,0.0,78.01904306210244,-0.022783488736967745,618.4334111855569,561.584195674234,647.6629170942106,973.7435958603007,3796.3514293700573,618.4334111855569,104952.03,391.3365803883272,65,104582.28
2024-12-16 03:30:00,104925.36,105000.0,104259.48,104582.28,613.52154,57.75559353102612,48.69688314913694,-51.30311685086306,0.012635494414455994,29.938099389392864,104035.329,104190.33822377502,103080.02900000001,103280.64924817528,,,48.168972244271835,20.05611427063374,105028.73499999999,104091.005,105914.47094765483,102156.18705234517,611.0365153624186,104654.88666666667,103414.42766666667,10189.664771,104613.92,64182893.30383679,0.0,64182893.30383679,75.9849721940164,-0.024646953284362522,576.7099303345021,564.6093426062877,385.6644431066608,963.979479394496,3758.2838953096652,576.7099303345021,104847.01400000001,409.27470265095644,66,104624.0
2024-12-16 04:00:00,104582.28,104759.04,104469.89,104624.0,324.40593,58.16868987344347,49.73301875077611,-50.26698124922389,-0.0015671608888861988,27.77118756331969,104106.792,104231.63934532025,103136.42520000001,103333.32966981546,,,47.3822999052926,12.010226368912766,105034.7825,104091.005,105961.17474199907,102252.40925800093,588.0446214079597,104728.274,103487.731,10514.070701,104617.64333333333,33938583.8799583,33938583.8799583,0.0,78.3347413038213,-0.028562165153111295,540.776491715209,559.842772428072,395.6739515772672,951.2782748856781,3708.7654839981406,540.776491715209,104665.416,146.35324092764031,67,104686.15
2024-12-16 04:30:00,104624.0,104805.22,104484.0,104686.15,326.39173,58.81479748811618,51.27654290326572,-48.72345709673428,0.002126665849159881,26.25269486240559,104180.89950000001,104274.92607433736,103195.4718,103386.38144746976,,,46.71148614050935,3.8628426252924406,105034.7825,104091.005,106003.2310085294,102358.56799147063,568.9857198788197,104804.71616666667,103553.58716666666,10840.462431,104658.45666666667,34159654.730563365,34159654.730563365,0.0,78.31457667919261,-0.01876089627057911,511.41865243553184,550.1579484295639,373.31676528875704,934.8363390369154,3644.663017058774,511.41865243553184,104680.624,143.08372839014257,68,104803.53
2024-12-16 05:00:00,104686.15,104833.33,104482.46,104803.53,339.9787,60.069234010253616,48.58562882931105,-51.41437117068895,-0.004210773354413999,25.377723659036562,104252.261,104325.26930535285,103239.2908,103441.95590051016,,,46.12684822306677,-7.69214431901222,104792.245,104091.005,106054.64274343727,102449.87925656272,553.4060256017608,104877.64333333334,103616.92733333333,11180.441131,104706.44,35597959.352828,35597959.352828,0.0,78.16032993962122,-0.009659426591713668,491.9530102370918,538.5169607910696,358.12238023721574,924.6023254800691,3604.7634868745517,491.9530102370918,104724.26599999999,139.9926113408296,69,105028.0
2024-12-16 05:30:00,104803.54,105064.0,104776.0,105028.0,441.54053,62.42613959890661,52.37997254499642,-47.62002745500358,-0.003954196004645083,25.321163999405332,104341.0135,104392.1960381764,103292.5274,103504.1537083333,,,45.89539273782425,19.708739119876324,104792.245,104091.005,106112.36937286434,102569.65762713566,534.4484523444922,104966.48983333333,103696.75683333332,11621.981661,104956.0,46342327.866679996,46342327.866679996,0.0,78.37206348973123,0.011488302777939505,489.00228760027676,528.614026152911,306.96415166937624,908.6863896988549,3542.7117457286804,489.00228760027676,104744.79199999999,178.9529725096096,70,105096.06
2024-12-16 06:00:00,105028.01,105224.0,104956.0,105096.06,501.97566,63.13661344733151,35.676479974800195,-64.3235200251998,-0.0001075091221014457,25.473556339700703,104434.6625,104459.23070120721,103345.41639999999,103566.58140604572,,,45.885725552113556,43.088776380369524,104792.245,104091.005,106157.06926638098,102712.25573361904,515.4164200341713,105058.22883333333,103788.91183333333,12123.957321,105092.02,52753636.100233205,52753636.100233205,0.0,71.98049994836877,0.016548747600040922,486.54707997769583,520.200636917868,305.92402602441774,883.5760278959365,3444.8135327619384,486.54707997769583,104847.548,207.53418120884362,71,105149.98
2024-12-16 06:30:00,105096.05,105373.76,104962.0,105149.98,469.0855,63.721874654062,37.282501297874774,-62.717498702125226,-0.003619850246356693,25.75799604889556,104534.92,104525.01634871129,103405.23019999999,103628.67546855375,,,46.06375284848486,50.86728418173251,104725.685,104091.005,106176.89474194945,102892.94525805055,508.01239003173015,105169.38766666668,103878.22766666666,12593.042821,105161.91333333333,49329928.69692334,49329928.69692334,0.0,69.98708883163579,0.01625575568031262,483.3800987351715,512.8365292813287,223.73414113900276,842.3152699553741,3283.949483898905,483.3800987351715,104952.74399999999,199.02396823002448,72,105232.01
2024-12-16 07:00:00,105149.98,105420.76,105072.0,105232.01,359.13227,64.6415927119506,40.71684557801472,-59.28315442198528,0.005944932091171529,26.241120084721498,104660.5205,104592.34907740545,103469.28199999999,103691.55133253202,,,46.28825066165808,60.8415373324654,104737.435,104091.005,106099.74914171715,103221.29185828284,496.6372193151777,105278.2105,104008.49149999999,12952.175091,105241.59000000001,37795651.1151093,37795651.1151093,0.0,68.17363278677355,0.02958336306586398,481.93394421484845,506.65601226803267,247.45761841416706,738.308715051359,2878.4572834343126,481.93394421484845,105061.916,162.60894019096068,73,104992.79
2024-12-16 07:30:00,105232.01,105235.61,104900.0,104992.79,320.76234,59.87442236462635,53.11839017181899,-46.88160982818101,0.0038960534805456692,25.385537110674218,104767.207,104630.48630812875,103533.9418,103742.5802998837,,,45.86261767337981,32.40513962969416,104737.435,104091.005,105949.94943329814,103584.46456670185,485.1352750783793,105378.78566666666,104124.83466666666,12631.412751,105042.79999999999,33693774.32815199,0.0,33693774.32815199,50.42346487319329,0.023362891006588563,456.2257155255502,496.5699529195362,227.9166475346579,606.7340663282062,2365.4848665962927,456.2257155255502,105099.768,95.6789933581509,74,104768.3
2024-12-16 08:00:00,104992.79,105016.85,104649.65,104768.3,368.41078,55.72148392542441,36.857126300235095,-63.142873699764905,-0.0014969687502649487,23.490036734413053,104847.2215,104643.6114216403,103592.1336,103782.80460184906,,,44.612330380868684,-28.83521452796821,104790.0375,104091.005,105775.54494182995,103918.89805817005,476.7113268584959,105446.58883333334,104232.34783333333,12263.001971,104811.59999999999,38613723.309048,0.0,38613723.309048,55.44349465255441,0.005215253589788374,412.97675327009347,479.8513129896477,232.26497296572637,476.2198775253593,1856.6468836599088,412.97675327009347,105047.82799999998,178.78020743366997,75,104535.44
2024-12-16 08:30:00,104768.3,104857.09,104505.22,104535.44,344.99048,51.71457309914904,19.989569147857733,-80.01043085214226,-0.00044787702084903014,20.70118289299038,104910.12749999999,104633.30938148408,103648.20060000001,103812.31971550203,,,42.98988545661317,-76.40060253790475,104793.18,104091.005,105520.43819965635,104299.81680034363,467.79408922574584,105521.00749999999,104298.82549999999,11918.011491,104632.58333333333,36097245.14780667,0.0,36097245.14780667,49.71017547191349,-0.020440980422723035,355.81022440022207,455.0430952717626,239.65625300531258,313.0827829466858,1220.6213993127167,355.81022440022207,104935.704,285.1340167886329,76,104748.7
2024-12-16 09:00:00,104535.44,104764.0,104500.46,104748.7,411.83365,54.91232000835666,42.12765224579788,-57.87234775420212,0.0011918871387062158,19.164404001021264,104908.1515,104644.29896419989,103707.8806,103849.04051097255,,,41.46780312647303,-55.80519774798656,104793.18,104091.005,105520.28139769414,104296.02160230587,453.20451142390635,105446.13583333333,104397.99283333334,12329.845141,104671.05333333334,43107061.94361134,43107061.94361134,0.0,60.67848294782985,-0.15411481356682535,323.97900976540404,428.8302781704909,227.09890968986497,314.01601184914375,1224.259795388265,323.97900976540404,104855.448,265.54509705512925,77,104676.72
2024-12-16 09:30:00,104748.71,104942.48,104676.35,104676.72,355.44078,53.621533657147154,35.92931937172823,-64.07068062827176,-9.007877355304839e-05,17.52428168780463,104918.78800000002,104647.38668189514,103761.11200000001,103881.4985301501,,,40.43020103719439,-27.64166766705579,104797.68,104114.535,105506.5861722871,104330.98982771293,439.8420463221981,105434.36333333333,104431.25033333334,11974.404360999999,104765.18333333335,37237818.48084301,37237818.48084301,0.0,71.31577093798721,-0.15676288579869105,289.6059611510718,400.9854147666071,228.12173334304677,301.5341000808859,1175.59634457418,289.6059611510718,104744.38999999998,166.23188292267312,78,104432.01
2024-12-16 10:00:00,104676.73,104722.1,104350.01,104432.01,577.73648,49.37246327104513,14.856882061173792,-85.14311793882621,-0.003544918763709659,14.878793613637345,104878.0535,104626.87461695273,103809.2352,103903.08721524225,,,38.40754826744699,-106.26178034742755,104760.0675,104206.11,105482.00283702342,104274.10416297657,435.0026144420419,105383.2595,104437.7105,11396.667881,104501.37333333334,60374255.584765874,0.0,60374255.584765874,61.380566218954804,-0.2599331381294992,239.8541314828326,368.75915810985225,272.15273495490214,309.8194727711081,1207.8986740468536,239.8541314828326,104632.234,144.49569052404422,79,104684.99
2024-12-16 10:30:00,104432.01,104699.93,104419.45,104684.99,415.54604,53.47680385240355,31.284613588607094,-68.7153864113929,-0.0032658910004950137,13.711663269483859,104840.05549999999,104632.40941533817,103857.6482,103933.75006954647,,,36.529370695538695,-72.30065708595096,104760.0675,104283.8,105389.74612602433,104290.36487397565,423.9652848390386,105266.8565,104437.7115,11812.213920999999,104601.45666666667,43466721.09606493,43466721.09606493,0.0,71.02547958425141,-0.07099054836979879,218.3221380791656,338.67175410371493,271.08008664945174,281.98534132255486,1099.3812520486827,218.3221380791656,104615.572,128.83821859223576,80,104468.43
2024-12-16 11:00:00,104684.98,104836.36,104445.2,104468.43,337.31033,49.75805596448036,11.059537707214407,-88.9404622927856,-0.005971965076521424,11.626427491575942,104808.10900000001,104616.79232816311,103903.317,103954.71790995641,,,35.121835500820346,-76.84857728677777,104869.82749999998,104334.315,105366.14863317675,104250.06936682327,421.62205020767897,105223.666,104416.624,11474.903590999998,104583.33,35277037.5547989,0.0,35277037.5547989,65.04972921584258,-0.04302723125269895,181.6888995084155,307.2751831846551,275.69037826494474,286.26829162243763,1116.0792663534812,181.6888995084155,104602.17,142.06398998346367,81,103757.99
2024-12-16 11:30:00,104468.44,104516.48,103625.78,103757.99,1160.99152,39.944577538230654,7.365541677344968,-92.63445832265504,-0.0132381385141489,6.3565205038922405,104719.40900000001,104535.00163024281,103932.8768,103947.00308995813,,,33.55968346739829,-218.87916212396348,104688.865,104397.79000000001,105348.4453380569,104090.37266194313,455.12761804998746,105174.824,104322.98400000001,10313.912070999999,103966.75,120704515.11196001,0.0,120704515.11196001,51.556594077406686,-0.16306323823798452,94.24383909533208,264.6689143667905,389.74394941645784,322.6888327606449,1258.0726761137776,94.24383909533208,104404.028,379.3403088521291,82,103886.03
2024-12-16 12:00:00,103758.0,104145.9,103600.52,103886.03,819.86358,42.158694690052414,15.685294246912287,-84.31470575308771,-0.012790594800954569,2.8073454755183334,104683.205,104473.19480831493,103961.49940000002,103944.61198839116,,,32.161622373239695,-182.83627941591945,104716.4725,104397.79000000001,105409.12417826989,103957.28582173011,461.5742167607019,105093.87366666665,104299.27066666666,11133.775650999998,103877.48333333332,85165365.36705698,0.0,85165365.36705698,43.06260755522485,-0.080357677875293,34.872765106803854,218.70968451479317,391.053694267239,372.38868113417305,1451.8383565397817,34.872765106803854,104245.89,401.40974876058505,83,103656.02
2024-12-16 12:30:00,103886.02,103960.0,103333.0,103656.02,736.06528,39.35196536002561,15.47208491397502,-84.52791508602498,-0.012732017122318529,-1.0477192660320906,104636.73999999999,104395.36863609446,103981.19099999999,103933.29465551308,,,31.404892427481624,-179.67586864505117,104564.12,104438.005,105489.63400201901,103783.84599798097,473.3903441349375,105057.38533333332,104238.61833333333,10397.710370999997,103649.67333333334,76292925.82400854,0.0,76292925.82400854,35.16301117553347,-0.05629572278482418,-30.388820099105942,168.88998359201335,428.70326111430404,437.52539134739465,1705.7880040380405,-30.388820099105942,104090.69200000001,457.5459026371454,84,104063.99
2024-12-16 13:00:00,103656.02,104138.99,103484.51,104063.99,835.98309,46.19434956931076,35.01312411388316,-64.98687588611683,-0.0067225487098673264,-2.2078535848446332,104593.671,104363.80876599022,104007.63960000001,103938.41996314003,,,30.183719400930027,-107.30137905288792,104564.12,104495.14499999999,105470.57206668657,103716.76993331344,486.3253195538713,105020.551,104184.15900000001,11233.693460999997,103895.83,86855157.0015147,86855157.0015147,0.0,37.98317494920531,-0.031520674536886194,-48.628764974404476,125.38623387872978,411.96641696465593,449.8407556703952,1753.8021333731303,-48.628764974404476,103966.492,319.29128397129955,85,103908.02
2024-12-16 13:30:00,104064.0,104097.68,103743.19,103908.02,420.75674,44.143855517483956,27.54243782810311,-72.45756217189688,-0.006001983633493135,-3.7938997761921693,104559.958,104320.40031208639,104026.8692,103937.22780772277,,,29.049773019132118,-84.44650751656465,104312.12,104560.505,105486.46041395477,103633.45558604522,476.9085110143084,104966.36833333333,104168.57933333333,10812.936720999996,103916.29666666668,43723482.21833953,43723482.21833953,0.0,37.53649985179787,-0.02715375626169853,-74.80719739834603,85.34754762331463,418.33589566283024,475.2857099361195,1853.00482790955,-74.80719739834603,103854.41,155.2844498011545,86,104379.98
2024-12-16 14:00:00,103908.03,104379.99,103879.25,104379.98,520.44307,51.202425100600315,55.02861858184261,-44.97138141815739,-0.003520043685506402,-2.8684377888864496,104547.75700000001,104326.07456807815,104060.6254,103954.59063879246,,,27.19282808979614,-26.696618300123408,104285.59,104560.505,105476.98754513079,103618.52645486924,478.6107602275724,104956.71933333334,104137.77133333334,11333.379790999996,104213.07333333332,54236971.81973513,54236971.81973513,0.0,38.82855185618799,0.022959347545886154,-56.81563080858905,56.9149119369339,382.0459743364474,476.6852117002289,1858.4610902615532,-56.81563080858905,103978.808,267.3975214358648,87,105487.0
2024-12-16 14:30:00,104379.98,106000.0,104314.63,105487.0,2505.08298,63.01008914991718,80.76490438695163,-19.23509561304837,0.007740785152610785,2.609126709349532,104587.79950000001,104436.63889492785,104114.6724,104014.6851235457,,,27.817164850617075,148.80575942192178,104666.5,104560.505,105602.52150966522,103573.07749033479,564.8078487827455,105055.3645,104100.0015,13838.462770999995,105267.21,263703096.12308583,263703096.12308583,0.0,55.84498279080303,0.09203012499321593,46.237085246742936,54.779346598895714,546.8080567398266,520.5414076504293,2029.4440193304326,46.237085246742936,104299.00200000001,714.0413330613571,88,106306.03
2024-12-16 15:00:00,105487.01,106499.99,105253.46,106306.03,2039.77699,68.98886690101301,93.87557270468155,-6.124427295318459,0.01794488107621417,9.675142331628033,104662.9245,104614.67614302997,104182.85800000001,104104.54178536744,,,28.90805000698229,219.83750421373352,104916.495,104560.505,105923.17882945061,103402.67017054938,613.5022881554065,105165.81683333332,104120.88783333334,15878.239760999995,106019.82666666666,216256802.91845506,216256802.91845506,0.0,65.57905397224954,0.1613377399581043,191.78520084281627,82.18051744767982,846.5485204418447,646.4968300689594,2520.5086589012353,191.78520084281627,104829.004,1030.7333604914636,89,106332.01
2024-12-16 15:30:00,106306.03,106499.94,105801.34,106332.01,1411.33768,69.15915309584943,94.69590999655793,-5.3040900034420755,0.015733105577026674,14.863452715055583,104728.125,104778.23174845567,104249.6108,104191.89348005893,,,29.921014795035706,187.8143603433682,104916.495,104615.825,106177.86629113439,103278.38370886561,619.5806961443066,105249.10166666665,104163.11266666667,17289.577440999994,106211.09666666666,149899722.75978908,149899722.75978908,0.0,71.29728546566243,0.17778033070553337,305.70551704097306,126.88551736633846,1034.5602245076914,743.7015904139306,2899.482582268771,305.70551704097306,105282.60800000001,1106.1919717526448,90,106760.0
2024-12-16 16:00:00,106332.0,106866.0,106140.0,106760.0,1491.59976,71.89691089512885,96.99971695442966,-3.000283045570337,0.021935526359494473,20.06191083708932,104811.322,104966.97158193609,104326.74200000001,104292.60353966447,,,31.213763273533505,165.9286696144294,105099.5,104724.825,106506.22341845006,103116.42058154994,627.1820749911419,105346.83399999999,104215.04500000001,18781.177200999995,106588.66666666667,158987629.61872002,158987629.61872002,0.0,73.61967746040645,0.23169752065920307,425.61715489377093,186.63184487182497,1231.2359492626763,869.4660821240859,3389.8028369001113,425.61715489377093,105853.004,943.5411598494101,91,106824.95
2024-12-16 16:30:00,106759.99,107195.58,106376.0,106824.95,1733.240698,72.29879206114441,90.40460003417394,-9.595399965826067,0.029558783858476767,24.175067781023483,104895.0705,105143.92190746598,104409.1608,104391.91124399136,,,32.70186514355127,137.5107563429819,105264.29000000001,104889.61499999999,106801.01836642735,102989.12263357265,640.9247839203462,105449.07149999999,104276.5005,20514.417898999996,106798.84333333334,185108101.76465932,185108101.76465932,0.0,76.08849892857964,0.226659332833654,519.8958779420354,253.28465148586707,1307.5871129514844,977.7306255786764,3811.8957328546967,519.8958779420354,106341.99799999999,533.94366357316,92,107107.11
2024-12-16 17:00:00,106824.94,107122.72,106693.26,107107.11,1046.18393,74.03586639389789,97.70956200259927,-2.2904379974007303,0.03100590137095427,28.114718109627677,104988.8255,105330.89220199302,104488.438,104498.38962657994,,,34.08367402285347,118.4737689640635,105302.16750000001,104889.61499999999,107122.6941402914,102854.95685970862,625.8201564974648,105539.74516666666,104359.10416666666,21560.601828999996,106974.36333333333,111914859.84131455,111914859.84131455,0.0,80.5441698555245,0.2739332829752766,610.3447250260942,324.6966661939125,1354.6693932752878,1094.6515155661702,4267.737280582776,610.3447250260942,106666.01999999999,342.71228953730343,93,107078.55
2024-12-16 17:30:00,107107.1,107195.0,106726.5,107078.55,1029.37954,73.53323362346346,96.9701598413496,-3.029840158650404,0.03301814983828244,31.06570697572541,105093.1135,105497.3358018032,104567.46739999998,104599.57238632192,,,35.432981512332915,99.60771333554484,105366.83750000001,104889.61499999999,107413.30271210556,102772.92428789445,614.5830024619316,105644.2505,104450.3205,20531.222288999998,107000.01666666666,110143627.93632565,110143627.93632565,0.0,81.30803844645158,0.29908872682577936,671.9754203195771,394.15241701904546,1271.7469368305935,1190.2319521809052,4640.378424211114,671.9754203195771,106820.524,312.6650061645646,94,107750.47
2024-12-16 18:00:00,107078.55,107790.0,106882.47,107750.47,1673.215116,77.41761980515048,99.11308054745346,-0.8869194525465298,0.0354251264053973,35.0277921087854,105242.222,105711.92001115528,104661.91679999999,104723.13699862303,,,37.177246295094996,104.9805536820064,105698.0625,105205.75,107827.86554707758,102656.5784529224,635.5077880003649,105804.40266666666,104556.43966666666,22204.437404999997,107474.31333333334,179827645.6510537,179827645.6510537,0.0,84.68853056680683,0.36289011865965654,766.2041938934562,468.5627723939276,1238.505707265479,1326.4071527551419,5171.287094155181,766.2041938934562,107104.21600000001,392.04129397279524,95,107078.6
2024-12-16 18:30:00,107750.47,107793.07,106929.21,107078.6,1744.22117,66.85214060643355,83.9807446968321,-16.01925530316789,0.03051333284957214,34.88559413402746,105369.38,105842.08001009288,104740.2088,104815.50809671625,,,38.79924963398329,82.693345890264,105808.4425,105207.285,108051.80886156559,102686.95113843442,651.8186602860532,105961.72099999999,104662.55900000001,20460.216234999996,107266.96,187097302.47354323,0.0,187097302.47354323,81.74349064147165,0.2987977523232281,777.7020171334734,530.3906213418368,963.809048077407,1376.0569714873554,5364.857723131165,777.7020171334734,107167.93600000002,345.2013316600313,96,106109.99
2024-12-16 19:00:00,107078.6,107078.61,105797.41,106109.99,2408.62938,55.16382036220779,62.263372547964515,-37.736627452035485,0.016574155312158556,30.394992475818455,105437.44450000001,105867.59524722688,104798.51380000002,104866.27209292345,,,37.52090884306636,28.43254279835027,106043.15000000001,105207.285,108122.50416314701,102752.38483685302,696.7744702656206,106095.48483333334,104694.55683333334,18051.586854999998,106328.67,256106358.49832457,0.0,256106358.49832457,75.0260478021596,0.20448432835216906,700.579547966714,564.4284066668123,639.6573788359119,1377.4065442229335,5370.119326293992,700.579547966714,107024.94399999999,586.5220839660406,97,106583.12
2024-12-16 19:30:00,106110.0,106640.37,105936.0,106583.12,868.63467,58.94015371904101,71.9175316114895,-28.082468388510506,0.010391043446111858,28.165497543908224,105532.7645,105935.7404617767,104866.09620000001,104933.5994618284,,,36.333878108643496,24.813751051051298,106179.13750000001,105207.285,108238.30989831418,102827.21910168583,697.3170081037903,106198.4625,104753.7105,18920.221524999997,106386.49666666666,92410999.4245061,92410999.4245061,0.0,78.85752840632267,0.24557386306051884,669.9147126028256,585.525667854015,487.7195943724201,1387.9155046269766,5411.090796628356,669.9147126028256,106920.146,614.3241634755034,98,106245.54
2024-12-16 20:00:00,106583.13,106648.48,106077.06,106245.54,909.95478,55.35754443234125,61.78825051606439,-38.21174948393561,-0.0005690175806584152,25.1427831908811,105623.44100000002,105965.24517970273,104923.481,104985.04811038414,,,35.24305988271536,10.928478491947859,106179.13750000001,105207.285,108296.70953880342,102950.17246119662,688.3243646678051,106299.545,104834.86,18010.266744999997,106323.69333333331,96749752.97592078,0.0,96749752.97592078,74.36321148535004,0.2401047039816734,611.3257423023169,590.6856827436753,494.75588061669157,1371.3578250612968,5346.537077606801,611.3257423023169,106753.544,670.9688903592278,99,105808.36
